0.00000e+00	8.78699e-02
1.80036e-02	8.78700e-02
3.60072e-02	8.78703e-02
5.40108e-02	8.78707e-02
7.20144e-02	8.78714e-02
9.00180e-02	8.78722e-02
1.08022e-01	8.78732e-02
1.26025e-01	8.78743e-02
1.44029e-01	8.78757e-02
1.62032e-01	8.78772e-02
1.80036e-01	8.78789e-02
1.98040e-01	8.78808e-02
2.16043e-01	8.78829e-02
2.34047e-01	8.78851e-02
2.52050e-01	8.78876e-02
2.70054e-01	8.78902e-02
2.88058e-01	8.78930e-02
3.06061e-01	8.78959e-02
3.24065e-01	8.78991e-02
3.42068e-01	8.79024e-02
3.60072e-01	8.79059e-02
3.78076e-01	8.79096e-02
3.96079e-01	8.79135e-02
4.14083e-01	8.79176e-02
4.32086e-01	8.79218e-02
4.50090e-01	8.79262e-02
4.68094e-01	8.79308e-02
4.86097e-01	8.79356e-02
5.04101e-01	8.79405e-02
5.22104e-01	8.79457e-02
5.40108e-01	8.79510e-02
5.58112e-01	8.79565e-02
5.76115e-01	8.79621e-02
5.94119e-01	8.79680e-02
6.12122e-01	8.79740e-02
6.30126e-01	8.79802e-02
6.48130e-01	8.79866e-02
6.66133e-01	8.79932e-02
6.84137e-01	8.80000e-02
7.02140e-01	8.80069e-02
7.20144e-01	8.80140e-02
7.38148e-01	8.80213e-02
7.56151e-01	8.80288e-02
7.74155e-01	8.80364e-02
7.92158e-01	8.80443e-02
8.10162e-01	8.80523e-02
8.28166e-01	8.80605e-02
8.46169e-01	8.80688e-02
8.64173e-01	8.80774e-02
8.82176e-01	8.80861e-02
9.00180e-01	8.80951e-02
9.18184e-01	8.81041e-02
9.36187e-01	8.81134e-02
9.54191e-01	8.81229e-02
9.72194e-01	8.81325e-02
9.90198e-01	8.81423e-02
1.00820e+00	8.81523e-02
1.02621e+00	8.81625e-02
1.04421e+00	8.81728e-02
1.06221e+00	8.81834e-02
1.08022e+00	8.81941e-02
1.09822e+00	8.82050e-02
1.11622e+00	8.82161e-02
1.13423e+00	8.82273e-02
1.15223e+00	8.82388e-02
1.17023e+00	8.82504e-02
1.18824e+00	8.82622e-02
1.20624e+00	8.82741e-02
1.22424e+00	8.82863e-02
1.24225e+00	8.82986e-02
1.26025e+00	8.83111e-02
1.27826e+00	8.83238e-02
1.29626e+00	8.83367e-02
1.31426e+00	8.83498e-02
1.33227e+00	8.83630e-02
1.35027e+00	8.83764e-02
1.36827e+00	8.83900e-02
1.38628e+00	8.84038e-02
1.40428e+00	8.84177e-02
1.42228e+00	8.84319e-02
1.44029e+00	8.84462e-02
1.45829e+00	8.84607e-02
1.47630e+00	8.84753e-02
1.49430e+00	8.84902e-02
1.51230e+00	8.85052e-02
1.53031e+00	8.85204e-02
1.54831e+00	8.85358e-02
1.56631e+00	8.85514e-02
1.58432e+00	8.85672e-02
1.60232e+00	8.85831e-02
1.62032e+00	8.85992e-02
1.63833e+00	8.86155e-02
1.65633e+00	8.86320e-02
1.67433e+00	8.86486e-02
1.69234e+00	8.86655e-02
1.71034e+00	8.86825e-02
1.72835e+00	8.86997e-02
1.74635e+00	8.87170e-02
1.76435e+00	8.87346e-02
1.78236e+00	8.87523e-02
1.80036e+00	8.87702e-02
1.81836e+00	8.87883e-02
1.83637e+00	8.88066e-02
1.85437e+00	8.88250e-02
1.87237e+00	8.88437e-02
1.89038e+00	8.88625e-02
1.90838e+00	8.88815e-02
1.92639e+00	8.89006e-02
1.94439e+00	8.89200e-02
1.96239e+00	8.89395e-02
1.98040e+00	8.89592e-02
1.99840e+00	8.89791e-02
2.01640e+00	8.89992e-02
2.03441e+00	8.90194e-02
2.05241e+00	8.90398e-02
2.07041e+00	8.90604e-02
2.08842e+00	8.90812e-02
2.10642e+00	8.91022e-02
2.12442e+00	8.91233e-02
2.14243e+00	8.91447e-02
2.16043e+00	8.91662e-02
2.17844e+00	8.91878e-02
2.19644e+00	8.92097e-02
2.21444e+00	8.92318e-02
2.23245e+00	8.92540e-02
2.25045e+00	8.92764e-02
2.26845e+00	8.92990e-02
2.28646e+00	8.93217e-02
2.30446e+00	8.93447e-02
2.32246e+00	8.93678e-02
2.34047e+00	8.93911e-02
2.35847e+00	8.94146e-02
2.37648e+00	8.94382e-02
2.39448e+00	8.94621e-02
2.41248e+00	8.94861e-02
2.43049e+00	8.95103e-02
2.44849e+00	8.95347e-02
2.46649e+00	8.95592e-02
2.48450e+00	8.95839e-02
2.50250e+00	8.96089e-02
2.52050e+00	8.96340e-02
2.53851e+00	8.96592e-02
2.55651e+00	8.96847e-02
2.57451e+00	8.97103e-02
2.59252e+00	8.97361e-02
2.61052e+00	8.97621e-02
2.62853e+00	8.97883e-02
2.64653e+00	8.98146e-02
2.66453e+00	8.98412e-02
2.68254e+00	8.98679e-02
2.70054e+00	8.98948e-02
2.71854e+00	8.99218e-02
2.73655e+00	8.99491e-02
2.75455e+00	8.99765e-02
2.77255e+00	9.00041e-02
2.79056e+00	9.00319e-02
2.80856e+00	9.00599e-02
2.82657e+00	9.00880e-02
2.84457e+00	9.01163e-02
2.86257e+00	9.01448e-02
2.88058e+00	9.01735e-02
2.89858e+00	9.02024e-02
2.91658e+00	9.02314e-02
2.93459e+00	9.02606e-02
2.95259e+00	9.02900e-02
2.97059e+00	9.03196e-02
2.98860e+00	9.03494e-02
3.00660e+00	9.03793e-02
3.02460e+00	9.04094e-02
3.04261e+00	9.04397e-02
3.06061e+00	9.04702e-02
3.07862e+00	9.05008e-02
3.09662e+00	9.05317e-02
3.11462e+00	9.05627e-02
3.13263e+00	9.05939e-02
