1.76293e-01	0.00000e+00
1.77261e-01	7.47937e-03
1.80820e-01	1.52863e-02
1.86897e-01	2.37707e-02
1.95369e-01	3.32702e-02
2.06066e-01	4.41035e-02
2.18773e-01	5.65648e-02
2.33232e-01	7.09180e-02
2.49150e-01	8.73920e-02
2.66200e-01	1.06176e-01
2.84028e-01	1.27415e-01
3.02258e-01	1.51209e-01
3.20500e-01	1.77607e-01
3.38355e-01	2.06609e-01
3.55421e-01	2.38163e-01
3.71301e-01	2.72166e-01
3.85609e-01	3.08464e-01
3.97976e-01	3.46856e-01
4.08056e-01	3.87094e-01
4.15534e-01	4.28888e-01
4.20128e-01	4.71908e-01
4.21596e-01	5.15791e-01
4.19740e-01	5.60147e-01
4.14408e-01	6.04559e-01
4.05499e-01	6.48596e-01
3.92964e-01	6.91816e-01
3.76804e-01	7.33773e-01
3.57077e-01	7.74024e-01
3.33892e-01	8.12133e-01
3.07408e-01	8.47685e-01
2.77835e-01	8.80282e-01
2.45429e-01	9.09558e-01
2.10487e-01	9.35179e-01
1.73345e-01	9.56852e-01
1.34373e-01	9.74326e-01
9.39667e-02	9.87398e-01
5.25446e-02	9.95914e-01
1.05403e-02	9.99776e-01
-3.16037e-02	9.98937e-01
-7.34426e-02	9.93407e-01
-1.14536e-01	9.83251e-01
-1.54456e-01	9.68588e-01
-1.92790e-01	9.49587e-01
-2.29151e-01	9.26469e-01
-2.63181e-01	8.99500e-01
-2.94556e-01	8.68988e-01
-3.22994e-01	8.35280e-01
-3.48253e-01	7.98752e-01
-3.70143e-01	7.59809e-01
-3.88520e-01	7.18875e-01
-4.03294e-01	6.76388e-01
-4.14427e-01	6.32794e-01
-4.21935e-01	5.88537e-01
-4.25886e-01	5.44058e-01
-4.26399e-01	4.99783e-01
-4.23643e-01	4.56119e-01
-4.17831e-01	4.13449e-01
-4.09221e-01	3.72126e-01
-3.98106e-01	3.32464e-01
-3.84814e-01	2.94741e-01
-3.69699e-01	2.59189e-01
-3.53137e-01	2.25992e-01
-3.35520e-01	1.95288e-01
-3.17247e-01	1.67161e-01
-2.98720e-01	1.41645e-01
-2.80336e-01	1.18724e-01
-2.62483e-01	9.83311e-02
-2.45529e-01	8.03498e-02
-2.29819e-01	6.46195e-02
-2.15671e-01	5.09370e-02
-2.03366e-01	3.90608e-02
-1.93148e-01	2.87158e-02
-1.85217e-01	1.95988e-02
-1.79729e-01	1.13837e-02
-1.76788e-01	3.72805e-03
-1.76451e-01	-3.72093e-03
-1.78720e-01	-1.13198e-02
-1.83551e-01	-1.94224e-02
-1.90843e-01	-2.83732e-02
-2.00452e-01	-3.85011e-02
-2.12183e-01	-5.01134e-02
-2.25801e-01	-6.34897e-02
-2.41028e-01	-7.88771e-02
-2.57555e-01	-9.64850e-02
-2.75039e-01	-1.16481e-01
-2.93116e-01	-1.38988e-01
-3.11402e-01	-1.64081e-01
-3.29501e-01	-1.91785e-01
-3.47012e-01	-2.22072e-01
-3.63534e-01	-2.54867e-01
-3.78675e-01	-2.90039e-01
-3.92057e-01	-3.27413e-01
-4.03322e-01	-3.66762e-01
-4.12138e-01	-4.07816e-01
-4.18207e-01	-4.50267e-01
-4.21266e-01	-4.93766e-01
-4.21094e-01	-5.37936e-01
-4.17516e-01	-5.82372e-01
-4.10405e-01	-6.26652e-01
-3.99686e-01	-6.70336e-01
-3.85335e-01	-7.12981e-01
-3.67381e-01	-7.54139e-01
-3.45908e-01	-7.93373e-01
-3.21050e-01	-8.30254e-01
-2.92993e-01	-8.64376e-01
-2.61969e-01	-8.95357e-01
-2.28255e-01	-9.22845e-01
-1.92169e-01	-9.46526e-01
-1.54064e-01	-9.66128e-01
-1.14323e-01	-9.81423e-01
-7.33558e-02	-9.92233e-01
-3.15877e-02	-9.98431e-01
1.05421e-02	-9.99944e-01
5.25890e-02	-9.96756e-01
9.41099e-02	-9.88901e-01
1.34669e-01	-9.76474e-01
1.73846e-01	-9.59617e-01
2.11241e-01	-9.38527e-01
2.46479e-01	-9.13447e-01
2.79219e-01	-8.84666e-01
3.09158e-01	-8.52511e-01
3.36034e-01	-8.17344e-01
3.59629e-01	-7.79556e-01
3.79778e-01	-7.39564e-01
3.96361e-01	-6.97798e-01
4.09316e-01	-6.54701e-01
4.18631e-01	-6.10720e-01
4.24349e-01	-5.66298e-01
4.26563e-01	-5.21869e-01
4.25417e-01	-4.77850e-01
4.21104e-01	-4.34637e-01
4.13858e-01	-3.92599e-01
4.03957e-01	-3.52069e-01
3.91711e-01	-3.13345e-01
3.77461e-01	-2.76681e-01
3.61575e-01	-2.42286e-01
3.44436e-01	-2.10322e-01
3.26440e-01	-1.80899e-01
3.07990e-01	-1.54076e-01
2.89486e-01	-1.29864e-01
2.71320e-01	-1.08218e-01
2.53871e-01	-8.90480e-02
2.37498e-01	-7.22150e-02
2.22531e-01	-5.75366e-02
2.09272e-01	-4.47896e-02
1.97982e-01	-3.37153e-02
1.88886e-01	-2.40237e-02
1.82160e-01	-1.53996e-02
1.77935e-01	-7.50781e-03
1.76293e-01	-4.31792e-17
