0	73.209
0.042169	76.28
0.084338	85.985
0.12651	102.26
0.16868	124.98
0.21085	153.99
0.25301	189.08
0.29518	230.01
0.33735	276.48
0.37952	328.16
0.42169	384.68
0.46386	445.65
0.50603	510.63
0.5482	579.15
0.59037	650.73
0.63254	724.87
0.6747	801.03
0.71687	878.67
0.75904	957.25
0.80121	1036.2
0.84338	1115
0.88555	1193
0.92772	1269.7
0.96989	1344.5
1.0121	1417
1.0542	1486.6
1.0964	1552.8
1.1386	1615.1
1.1807	1673.1
1.2229	1726.4
1.2651	1774.6
1.3072	1817.4
1.3494	1854.5
1.3916	1885.5
1.4337	1910.3
1.4759	1928.7
1.5181	1940.5
1.5603	1945.8
1.6024	1944.4
1.6446	1936.3
1.6868	1921.7
1.7289	1900.6
1.7711	1873.1
1.8133	1839.5
1.8554	1800
1.8976	1754.9
1.9398	1704.5
1.9819	1649.2
2.0241	1589.3
2.0663	1525.2
2.1085	1457.6
2.1506	1386.7
2.1928	1313.2
2.235	1237.4
2.2771	1160.1
2.3193	1081.7
2.3615	1002.8
2.4036	923.97
2.4458	845.72
2.488	768.64
2.5301	693.27
2.5723	620.15
2.6145	549.8
2.6566	482.71
2.6988	419.38
2.741	360.23
2.7832	305.71
2.8253	256.19
2.8675	212.02
2.9097	173.53
2.9518	140.98
2.994	114.6
3.0362	94.587
3.0783	81.078
3.1205	74.171
3.1627	73.913
3.2048	80.306
3.247	93.307
3.2892	112.82
3.3314	138.71
3.3735	170.79
3.4157	208.83
3.4579	252.57
3.5	301.69
3.5422	355.84
3.5844	414.64
3.6265	477.67
3.6687	544.48
3.7109	614.59
3.753	687.52
3.7952	762.73
3.8374	839.7
3.8796	917.88
3.9217	996.71
3.9639	1075.6
4.0061	1154.1
4.0482	1231.5
4.0904	1307.4
4.1326	1381.1
4.1747	1452.2
4.2169	1520.1
4.2591	1584.4
4.3012	1644.7
4.3434	1700.4
4.3856	1751.2
4.4277	1796.7
4.4699	1836.7
4.5121	1870.7
4.5543	1898.7
4.5964	1920.3
4.6386	1935.4
4.6808	1944
4.7229	1945.9
4.7651	1941.2
4.8073	1929.8
4.8494	1911.9
4.8916	1887.6
4.9338	1857.1
4.9759	1820.5
5.0181	1778.2
5.0603	1730.4
5.1025	1677.4
5.1446	1619.8
5.1868	1557.7
5.229	1491.8
5.2711	1422.5
5.3133	1350.2
5.3555	1275.5
5.3976	1199
5.4398	1121
5.482	1042.3
5.5241	963.36
5.5663	884.73
5.6085	807
5.6506	730.71
5.6928	656.39
5.735	584.59
5.7772	515.82
5.8193	450.55
5.8615	389.25
5.9037	332.37
5.9458	280.3
5.988	233.42
6.0302	192.05
6.0723	156.49
6.1145	127
6.1567	103.79
6.1988	87.013
6.241	76.795
6.2832	73.209
