-2.00000	0.01529
-1.93636	0.01629
-1.87273	0.01740
-1.80909	0.01862
-1.74545	0.01998
-1.68182	0.02149
-1.61818	0.02317
-1.55455	0.02506
-1.49091	0.02718
-1.42727	0.02958
-1.36364	0.03232
-1.30000	0.03544
-1.23636	0.03904
-1.17273	0.04320
-1.10909	0.04805
-1.04545	0.05376
-0.98182	0.06051
-0.91818	0.06859
-0.85455	0.07835
-0.79091	0.09028
-0.72727	0.10503
-0.66364	0.12351
-0.60000	0.14702
-0.53636	0.17738
-0.47273	0.21721
-0.40909	0.27023
-0.34545	0.34159
-0.28182	0.43767
-0.21818	0.56415
-0.15455	0.71905
-0.09091	0.87777
-0.02727	0.98215
0.03636	0.97325
0.10000	0.85676
0.16364	0.69576
0.22727	0.54414
0.29091	0.42218
0.35455	0.33004
0.41818	0.26167
0.48182	0.21081
0.54545	0.17253
0.60909	0.14329
0.67273	0.12060
0.73636	0.10271
0.80000	0.08842
0.86364	0.07684
0.92727	0.06735
0.99091	0.05947
1.05455	0.05288
1.11818	0.04731
1.18182	0.04257
1.24545	0.03849
1.30909	0.03497
1.37273	0.03190
1.43636	0.02922
1.50000	0.02686
1.56364	0.02477
1.62727	0.02292
1.69091	0.02126
1.75455	0.01978
1.81818	0.01844
1.88182	0.01724
1.94545	0.01615
2.00909	0.01515
2.07273	0.01425
2.13636	0.01343
2.20000	0.01267
2.26364	0.01198
2.32727	0.01134
2.39091	0.01075
2.45455	0.01020
2.51818	0.00970
2.58182	0.00923
2.64545	0.00880
2.70909	0.00839
2.77273	0.00801
2.83636	0.00766
2.90000	0.00733
2.96364	0.00702
3.02727	0.00673
3.09091	0.00646
3.15455	0.00620
3.21818	0.00596
3.28182	0.00573
3.34545	0.00552
3.40909	0.00532
3.47273	0.00512
3.53636	0.00494
3.60000	0.00477
3.66364	0.00461
3.72727	0.00445
3.79091	0.00430
3.85455	0.00416
3.91818	0.00403
3.98182	0.00390
4.04545	0.00378
4.10909	0.00367
4.17273	0.00355
4.23636	0.00345
4.30000	0.00335
